seed,temperature_c,event_index,polarity,m_ff,calibration,alarm_a18,alarm_b18,alarm_a19,alarm_b19,sticky_a18,sticky_b18,sticky_a19,sticky_b19,before_a18_rise,before_a18_fall,before_b18_rise,before_b18_fall,before_a19_rise,before_a19_fall,before_b19_rise,before_b19_fall,after_a18_rise,after_a18_fall,after_b18_rise,after_b18_fall,after_a19_rise,after_a19_fall,after_b19_rise,after_b19_fall,lock_a18,lock_b18,lock_a19,lock_b19,event_count
41017,-40,18,0,182,0,0,0,0,0,1,1,1,1,198,170,198,170,198,170,198,170,198,170,198,170,198,170,198,170,1,1,1,1,1050
41017,-40,19,1,135,0,1,1,1,1,1,1,1,1,198,170,198,170,198,170,198,170,198,170,198,170,198,170,198,170,1,1,1,1,1051
41017,-40,20,0,182,0,0,0,0,0,1,1,1,1,198,170,198,170,198,170,198,170,198,170,198,170,198,170,198,170,1,1,1,1,1052
41017,-40,21,1,135,0,1,1,1,1,1,1,1,1,198,170,198,170,198,170,198,170,198,170,198,170,198,170,198,170,1,1,1,1,1053
41017,-40,22,0,182,0,0,0,0,0,1,1,1,1,198,170,198,170,198,170,198,170,198,170,198,170,198,170,198,170,1,1,1,1,1054
41017,-40,23,1,135,0,1,1,1,1,1,1,1,1,198,170,198,170,198,170,198,170,198,170,198,170,198,170,198,170,1,1,1,1,1055
41017,125,-1,0,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056
41017,125,-1,0,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1057
41017,125,-1,0,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1058
41017,125,-1,0,182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,198,0,198,0,198,0,0,0,0,0,1059
41017,125,-1,1,182,1,0,0,0,0,0,0,0,0,198,0,198,0,198,0,198,0,198,0,198,0,198,0,198,0,0,0,0,0,1060
41017,125,-1,1,159,1,0,0,0,0,0,0,0,0,198,0,198,0,198,0,198,0,198,0,198,0,198,0,198,0,0,0,0,0,1061
41017,125,-1,1,182,1,0,0,0,0,0,0,0,0,198,0,198,0,198,0,198,0,198,0,198,0,198,0,198,0,0,0,0,0,1062
41017,125,-1,1,159,1,0,0,0,0,0,0,0,0,198,0,198,0,198,0,198,0,198,170,198,170,198,170,198,170,1,1,1,1,1063
41017,125,0,0,225,0,1,1,1,1,0,0,0,0,198,170,198,170,198,170,198,170,198,170,198,170,198,170,198,170,1,1,1,1,1064
41017,125,1,1,204,0,1,1,1,1,1,1,1,1,198,170,198,170,198,170,198,170,198,170,198,170,198,170,198,170,1,1,1,1,1065
41017,125,2,0,225,0,1,1,1,1,1,1,1,1,198,170,198,170,198,170,198,170,198,170,198,170,198,170,198,170,1,1,1,1,1066
41017,125,3,1,204,0,1,1,1,1,1,1,1,1,198,170,198,170,198,170,198,170,198,170,198,170,198,170,198,170,1,1,1,1,1067
41017,125,4,0,225,0,1,1,1,1,1,1,1,1,198,170,198,170,198,170,198,170,198,170,198,170,198,170,198,170,1,1,1,1,1068
41017,125,5,1,204,0,1,1,1,1,1,1,1,1,198,170,198,170,198,170,198,170,198,170,198,170,198,170,198,170,1,1,1,1,1069
41017,125,6,0,204,0,0,0,0,0,1,1,1,1,198,170,198,170,198,170,198,170,198,170,198,170,198,170,198,170,1,1,1,1,1070
41017,125,7,1,204,0,1,1,1,1,1,1,1,1,198,170,198,170,198,170,198,170,198,170,198,170,198,170,198,170,1,1,1,1,1071
41017,125,8,0,204,0,0,0,0,0,1,1,1,1,198,170,198,170,198,170,198,170,198,170,198,170,198,170,198,170,1,1,1,1,1072
41017,125,9,1,204,0,1,1,1,1,1,1,1,1,198,170,198,170,198,170,198,170,198,170,198,170,198,170,198,170,1,1,1,1,1073
41017,125,10,0,225,0,1,1,1,1,1,1,1,1,198,170,198,170,198,170,198,170,198,170,198,170,198,170,198,170,1,1,1,1,1074
41017,125,11,1,204,0,1,1,1,1,1,1,1,1,198,170,198,170,198,170,198,170,198,170,198,170,198,170,198,170,1,1,1,1,1075
41017,125,12,0,204,0,0,0,0,0,1,1,1,1,198,170,198,170,198,170,198,170,198,170,198,170,198,170,198,170,1,1,1,1,1076
41017,125,13,1,204,0,1,1,1,1,1,1,1,1,198,170,198,170,198,170,198,170,198,170,198,170,198,170,198,170,1,1,1,1,1077
41017,125,14,0,204,0,0,0,0,0,1,1,1,1,198,170,198,170,198,170,198,170,198,170,198,170,198,170,198,170,1,1,1,1,1078
41017,125,15,1,204,0,1,1,1,1,1,1,1,1,198,170,198,170,198,170,198,170,198,170,198,170,198,170,198,170,1,1,1,1,1079
41017,125,16,0,204,0,0,0,0,0,1,1,1,1,198,170,198,170,198,170,198,170,198,170,198,170,198,170,198,170,1,1,1,1,1080
41017,125,17,1,204,0,1,1,1,1,1,1,1,1,198,170,198,170,198,170,198,170,198,170,198,170,198,170,198,170,1,1,1,1,1081
41017,125,18,0,204,0,0,0,0,0,1,1,1,1,198,170,198,170,198,170,198,170,198,170,198,170,198,170,198,170,1,1,1,1,1082
41017,125,19,1,204,0,1,1,1,1,1,1,1,1,198,170,198,170,198,170,198,170,198,170,198,170,198,170,198,170,1,1,1,1,1083
41017,125,20,0,204,0,0,0,0,0,1,1,1,1,198,170,198,170,198,170,198,170,198,170,198,170,198,170,198,170,1,1,1,1,1084
41017,125,21,1,182,0,0,0,0,0,1,1,1,1,198,170,198,170,198,170,198,170,198,170,198,170,198,170,198,170,1,1,1,1,1085
41017,125,22,0,225,0,1,1,1,1,1,1,1,1,198,170,198,170,198,170,198,170,198,170,198,170,198,170,198,170,1,1,1,1,1086
41017,125,23,1,204,0,1,1,1,1,1,1,1,1,198,170,198,170,198,170,198,170,198,170,198,170,198,170,198,170,1,1,1,1,1087
41018,-40,-1,0,225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088
41018,-40,-1,0,225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089
41018,-40,-1,0,225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1090
41018,-40,-1,0,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,219,0,219,0,219,0,0,0,0,0,1091
41018,-40,-1,1,204,1,0,0,0,0,0,0,0,0,219,0,219,0,219,0,219,0,219,0,219,0,219,0,219,0,0,0,0,0,1092
41018,-40,-1,1,182,1,0,0,0,0,0,0,0,0,219,0,219,0,219,0,219,0,219,0,219,0,219,0,219,0,0,0,0,0,1093
41018,-40,-1,1,204,1,0,0,0,0,0,0,0,0,219,0,219,0,219,0,219,0,219,0,219,0,219,0,219,0,0,0,0,0,1094
41018,-40,-1,1,182,1,0,0,0,0,0,0,0,0,219,0,219,0,219,0,219,0,219,193,219,193,219,193,219,193,1,1,1,1,1095
41018,-40,0,0,204,0,0,0,0,0,0,0,0,0,219,193,219,193,219,193,219,193,219,193,219,193,219,193,219,193,1,1,1,1,1096
41018,-40,1,1,182,0,0,0,0,0,0,0,0,0,219,193,219,193,219,193,219,193,219,193,219,193,219,193,219,193,1,1,1,1,1097
41018,-40,2,0,204,0,0,0,0,0,0,0,0,0,219,193,219,193,219,193,219,193,219,193,219,193,219,193,219,193,1,1,1,1,1098
41018,-40,3,1,182,0,0,0,0,0,0,0,0,0,219,193,219,193,219,193,219,193,219,193,219,193,219,193,219,193,1,1,1,1,1099
41018,-40,4,0,204,0,0,0,0,0,0,0,0,0,219,193,219,193,219,193,219,193,219,193,219,193,219,193,219,193,1,1,1,1,1100
41018,-40,5,1,182,0,0,0,0,0,0,0,0,0,219,193,219,193,219,193,219,193,219,193,219,193,219,193,219,193,1,1,1,1,1101
41018,-40,6,0,204,0,0,0,0,0,0,0,0,0,219,193,219,193,219,193,219,193,219,193,219,193,219,193,219,193,1,1,1,1,1102
41018,-40,7,1,182,0,0,0,0,0,0,0,0,0,219,193,219,193,219,193,219,193,219,193,219,193,219,193,219,193,1,1,1,1,1103
41018,-40,8,0,204,0,0,0,0,0,0,0,0,0,219,193,219,193,219,193,219,193,219,193,219,193,219,193,219,193,1,1,1,1,1104
41018,-40,9,1,182,0,0,0,0,0,0,0,0,0,219,193,219,193,219,193,219,193,219,193,219,193,219,193,219,193,1,1,1,1,1105
41018,-40,10,0,204,0,0,0,0,0,0,0,0,0,219,193,219,193,219,193,219,193,219,193,219,193,219,193,219,193,1,1,1,1,1106
41018,-40,11,1,182,0,0,0,0,0,0,0,0,0,219,193,219,193,219,193,219,193,219,193,219,193,219,193,219,193,1,1,1,1,1107
41018,-40,12,0,204,0,0,0,0,0,0,0,0,0,219,193,219,193,219,193,219,193,219,193,219,193,219,193,219,193,1,1,1,1,1108
41018,-40,13,1,182,0,0,0,0,0,0,0,0,0,219,193,219,193,219,193,219,193,219,193,219,193,219,193,219,193,1,1,1,1,1109
41018,-40,14,0,204,0,0,0,0,0,0,0,0,0,219,193,219,193,219,193,219,193,219,193,219,193,219,193,219,193,1,1,1,1,1110
41018,-40,15,1,182,0,0,0,0,0,0,0,0,0,219,193,219,193,219,193,219,193,219,193,219,193,219,193,219,193,1,1,1,1,1111
41018,-40,16,0,204,0,0,0,0,0,0,0,0,0,219,193,219,193,219,193,219,193,219,193,219,193,219,193,219,193,1,1,1,1,1112
41018,-40,17,1,182,0,0,0,0,0,0,0,0,0,219,193,219,193,219,193,219,193,219,193,219,193,219,193,219,193,1,1,1,1,1113
41018,-40,18,0,204,0,0,0,0,0,0,0,0,0,219,193,219,193,219,193,219,193,219,193,219,193,219,193,219,193,1,1,1,1,1114
41018,-40,19,1,182,0,0,0,0,0,0,0,0,0,219,193,219,193,219,193,219,193,219,193,219,193,219,193,219,193,1,1,1,1,1115
41018,-40,20,0,204,0,0,0,0,0,0,0,0,0,219,193,219,193,219,193,219,193,219,193,219,193,219,193,219,193,1,1,1,1,1116
41018,-40,21,1,159,0,1,1,1,1,0,0,0,0,219,193,219,193,219,193,219,193,219,193,219,193,219,193,219,193,1,1,1,1,1117
41018,-40,22,0,204,0,0,0,0,0,1,1,1,1,219,193,219,193,219,193,219,193,219,193,219,193,219,193,219,193,1,1,1,1,1118
41018,-40,23,1,182,0,0,0,0,0,1,1,1,1,219,193,219,193,219,193,219,193,219,193,219,193,219,193,219,193,1,1,1,1,1119
41018,125,-1,0,225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120
41018,125,-1,0,225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1121
41018,125,-1,0,225,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122
41018,125,-1,0,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,219,0,219,0,219,0,0,0,0,0,1123
41018,125,-1,1,204,1,0,0,0,0,0,0,0,0,219,0,219,0,219,0,219,0,219,0,219,0,219,0,219,0,0,0,0,0,1124
41018,125,-1,1,182,1,0,0,0,0,0,0,0,0,219,0,219,0,219,0,219,0,219,0,219,0,219,0,219,0,0,0,0,0,1125
41018,125,-1,1,204,1,0,0,0,0,0,0,0,0,219,0,219,0,219,0,219,0,219,0,219,0,219,0,219,0,0,0,0,0,1126
41018,125,-1,1,182,1,0,0,0,0,0,0,0,0,219,0,219,0,219,0,219,0,219,193,219,193,219,193,219,193,1,1,1,1,1127
41018,125,0,0,225,0,0,0,0,0,0,0,0,0,219,193,219,193,219,193,219,193,219,193,219,193,219,193,219,193,1,1,1,1,1128
41018,125,1,1,225,0,1,1,1,1,0,0,0,0,219,193,219,193,219,193,219,193,219,193,219,193,219,193,219,193,1,1,1,1,1129
41018,125,2,0,225,0,0,0,0,0,1,1,1,1,219,193,219,193,219,193,219,193,219,193,219,193,219,193,219,193,1,1,1,1,1130
41018,125,3,1,204,0,0,0,0,0,1,1,1,1,219,193,219,193,219,193,219,193,219,193,219,193,219,193,219,193,1,1,1,1,1131
41018,125,4,0,225,0,0,0,0,0,1,1,1,1,219,193,219,193,219,193,219,193,219,193,219,193,219,193,219,193,1,1,1,1,1132
41018,125,5,1,225,0,1,1,1,1,1,1,1,1,219,193,219,193,219,193,219,193,219,193,219,193,219,193,219,193,1,1,1,1,1133
41018,125,6,0,225,0,0,0,0,0,1,1,1,1,219,193,219,193,219,193,219,193,219,193,219,193,219,193,219,193,1,1,1,1,1134
41018,125,7,1,204,0,0,0,0,0,1,1,1,1,219,193,219,193,219,193,219,193,219,193,219,193,219,193,219,193,1,1,1,1,1135
41018,125,8,0,225,0,0,0,0,0,1,1,1,1,219,193,219,193,219,193,219,193,219,193,219,193,219,193,219,193,1,1,1,1,1136
41018,125,9,1,225,0,1,1,1,1,1,1,1,1,219,193,219,193,219,193,219,193,219,193,219,193,219,193,219,193,1,1,1,1,1137
41018,125,10,0,225,0,0,0,0,0,1,1,1,1,219,193,219,193,219,193,219,193,219,193,219,193,219,193,219,193,1,1,1,1,1138
41018,125,11,1,204,0,0,0,0,0,1,1,1,1,219,193,219,193,219,193,219,193,219,193,219,193,219,193,219,193,1,1,1,1,1139
41018,125,12,0,225,0,0,0,0,0,1,1,1,1,219,193,219,193,219,193,219,193,219,193,219,193,219,193,219,193,1,1,1,1,1140
41018,125,13,1,204,0,0,0,0,0,1,1,1,1,219,193,219,193,219,193,219,193,219,193,219,193,219,193,219,193,1,1,1,1,1141
41018,125,14,0,225,0,0,0,0,0,1,1,1,1,219,193,219,193,219,193,219,193,219,193,219,193,219,193,219,193,1,1,1,1,1142
41018,125,15,1,204,0,0,0,0,0,1,1,1,1,219,193,219,193,219,193,219,193,219,193,219,193,219,193,219,193,1,1,1,1,1143
41018,125,16,0,225,0,0,0,0,0,1,1,1,1,219,193,219,193,219,193,219,193,219,193,219,193,219,193,219,193,1,1,1,1,1144
41018,125,17,1,225,0,1,1,1,1,1,1,1,1,219,193,219,193,219,193,219,193,219,193,219,193,219,193,219,193,1,1,1,1,1145
41018,125,18,0,225,0,0,0,0,0,1,1,1,1,219,193,219,193,219,193,219,193,219,193,219,193,219,193,219,193,1,1,1,1,1146
41018,125,19,1,204,0,0,0,0,0,1,1,1,1,219,193,219,193,219,193,219,193,219,193,219,193,219,193,219,193,1,1,1,1,1147
41018,125,20,0,225,0,0,0,0,0,1,1,1,1,219,193,219,193,219,193,219,193,219,193,219,193,219,193,219,193,1,1,1,1,1148
41018,125,21,1,204,0,0,0,0,0,1,1,1,1,219,193,219,193,219,193,219,193,219,193,219,193,219,193,219,193,1,1,1,1,1149
41018,125,22,0,225,0,0,0,0,0,1,1,1,1,219,193,219,193,219,193,219,193,219,193,219,193,219,193,219,193,1,1,1,1,1150
41018,125,23,1,204,0,0,0,0,0,1,1,1,1,219,193,219,193,219,193,219,193,219,193,219,193,219,193,219,193,1,1,1,1,1151
41019,-40,-1,0,182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152
41019,-40,-1,0,182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153
41019,-40,-1,0,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154
41019,-40,-1,0,182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,187,0,187,0,187,0,0,0,0,0,1155
41019,-40,-1,1,159,1,0,0,0,0,0,0,0,0,187,0,187,0,187,0,187,0,187,0,187,0,187,0,187,0,0,0,0,0,1156
41019,-40,-1,1,159,1,0,0,0,0,0,0,0,0,187,0,187,0,187,0,187,0,187,0,187,0,187,0,187,0,0,0,0,0,1157
41019,-40,-1,1,159,1,0,0,0,0,0,0,0,0,187,0,187,0,187,0,187,0,187,0,187,0,187,0,187,0,0,0,0,0,1158
41019,-40,-1,1,159,1,0,0,0,0,0,0,0,0,187,0,187,0,187,0,187,0,187,159,187,159,187,159,187,159,1,1,1,1,1159
41019,-40,0,0,182,0,0,0,0,0,0,0,0,0,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,1160
41019,-40,1,1,135,0,0,0,0,0,0,0,0,0,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,1161
41019,-40,2,0,182,0,0,0,0,0,0,0,0,0,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,1162
41019,-40,3,1,110,0,1,1,1,1,0,0,0,0,187,159,187,159,187,159,187,159,187,159,186,159,187,159,186,159,1,1,1,1,1163
41019,-40,4,0,182,0,0,0,0,0,1,1,1,1,187,159,186,159,187,159,186,159,187,159,186,159,187,159,186,159,1,1,1,1,1164
41019,-40,5,1,135,0,0,0,0,0,1,1,1,1,187,159,186,159,187,159,186,159,187,159,186,159,187,159,186,159,1,1,1,1,1165
41019,-40,6,0,159,0,1,1,1,1,1,1,1,1,187,159,186,159,187,159,186,159,187,159,186,159,187,159,186,159,1,1,1,1,1166
41019,-40,7,1,135,0,0,0,0,0,1,1,1,1,187,159,186,159,187,159,186,159,187,159,186,159,187,159,186,159,1,1,1,1,1167
41019,-40,8,0,159,0,1,1,1,1,1,1,1,1,187,159,186,159,187,159,186,159,187,159,186,159,187,159,186,159,1,1,1,1,1168
41019,-40,9,1,135,0,0,0,0,0,1,1,1,1,187,159,186,159,187,159,186,159,187,159,186,159,187,159,186,159,1,1,1,1,1169
41019,-40,10,0,182,0,0,0,0,0,1,1,1,1,187,159,186,159,187,159,186,159,187,159,186,159,187,159,186,159,1,1,1,1,1170
41019,-40,11,1,135,0,0,0,0,0,1,1,1,1,187,159,186,159,187,159,186,159,187,159,186,159,187,159,186,159,1,1,1,1,1171
41019,-40,12,0,159,0,1,1,1,1,1,1,1,1,187,159,186,159,187,159,186,159,187,159,186,159,187,159,186,159,1,1,1,1,1172
41019,-40,13,1,135,0,0,0,0,0,1,1,1,1,187,159,186,159,187,159,186,159,187,159,186,159,187,159,186,159,1,1,1,1,1173
41019,-40,14,0,159,0,1,1,1,1,1,1,1,1,187,159,186,159,187,159,186,159,187,159,186,159,187,159,186,159,1,1,1,1,1174
41019,-40,15,1,135,0,0,0,0,0,1,1,1,1,187,159,186,159,187,159,186,159,187,159,186,159,187,159,186,159,1,1,1,1,1175
41019,-40,16,0,159,0,1,1,1,1,1,1,1,1,187,159,186,159,187,159,186,159,187,159,186,159,187,159,186,159,1,1,1,1,1176
41019,-40,17,1,135,0,0,0,0,0,1,1,1,1,187,159,186,159,187,159,186,159,187,159,186,159,187,159,186,159,1,1,1,1,1177
41019,-40,18,0,159,0,1,1,1,1,1,1,1,1,187,159,186,159,187,159,186,159,187,159,186,159,187,159,186,159,1,1,1,1,1178
41019,-40,19,1,135,0,0,0,0,0,1,1,1,1,187,159,186,159,187,159,186,159,187,159,186,159,187,159,186,159,1,1,1,1,1179
41019,-40,20,0,159,0,1,1,1,1,1,1,1,1,187,159,186,159,187,159,186,159,187,159,186,159,187,159,186,159,1,1,1,1,1180
41019,-40,21,1,110,0,1,1,1,1,1,1,1,1,187,159,186,159,187,159,186,159,187,159,186,159,187,159,186,159,1,1,1,1,1181
41019,-40,22,0,182,0,0,0,0,0,1,1,1,1,187,159,186,159,187,159,186,159,187,159,186,159,187,159,186,159,1,1,1,1,1182
41019,-40,23,1,135,0,0,0,0,0,1,1,1,1,187,159,186,159,187,159,186,159,187,159,186,159,187,159,186,159,1,1,1,1,1183
41019,125,-1,0,182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1184
41019,125,-1,0,182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1185
41019,125,-1,0,204,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186
41019,125,-1,0,182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,187,0,187,0,187,0,0,0,0,0,1187
41019,125,-1,1,159,1,0,0,0,0,0,0,0,0,187,0,187,0,187,0,187,0,187,0,187,0,187,0,187,0,0,0,0,0,1188
41019,125,-1,1,159,1,0,0,0,0,0,0,0,0,187,0,187,0,187,0,187,0,187,0,187,0,187,0,187,0,0,0,0,0,1189
41019,125,-1,1,159,1,0,0,0,0,0,0,0,0,187,0,187,0,187,0,187,0,187,0,187,0,187,0,187,0,0,0,0,0,1190
41019,125,-1,1,159,1,0,0,0,0,0,0,0,0,187,0,187,0,187,0,187,0,187,159,187,159,187,159,187,159,1,1,1,1,1191
41019,125,0,0,204,0,0,0,0,0,0,0,0,0,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,1192
41019,125,1,1,182,0,0,0,0,0,0,0,0,0,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,1193
41019,125,2,0,204,0,0,0,0,0,0,0,0,0,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,1194
41019,125,3,1,182,0,0,0,0,0,0,0,0,0,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,1195
41019,125,4,0,204,0,0,0,0,0,0,0,0,0,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,1196
41019,125,5,1,182,0,0,0,0,0,0,0,0,0,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,1197
41019,125,6,0,204,0,0,0,0,0,0,0,0,0,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,1198
41019,125,7,1,182,0,0,0,0,0,0,0,0,0,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,1199
41019,125,8,0,204,0,0,0,0,0,0,0,0,0,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,1200
41019,125,9,1,182,0,0,0,0,0,0,0,0,0,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,1201
41019,125,10,0,204,0,0,0,0,0,0,0,0,0,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,1202
41019,125,11,1,182,0,0,0,0,0,0,0,0,0,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,1203
41019,125,12,0,204,0,0,0,0,0,0,0,0,0,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,1204
41019,125,13,1,182,0,0,0,0,0,0,0,0,0,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,1205
41019,125,14,0,204,0,0,0,0,0,0,0,0,0,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,1206
41019,125,15,1,182,0,0,0,0,0,0,0,0,0,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,1207
41019,125,16,0,204,0,0,0,0,0,0,0,0,0,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,1208
41019,125,17,1,182,0,0,0,0,0,0,0,0,0,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,1209
41019,125,18,0,204,0,0,0,0,0,0,0,0,0,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,1210
41019,125,19,1,182,0,0,0,0,0,0,0,0,0,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,1211
41019,125,20,0,204,0,0,0,0,0,0,0,0,0,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,1212
41019,125,21,1,182,0,0,0,0,0,0,0,0,0,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,1213
41019,125,22,0,204,0,0,0,0,0,0,0,0,0,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,1214
41019,125,23,1,182,0,0,0,0,0,0,0,0,0,187,159,187,159,187,159,187,159,187,159,187,159,187,159,187,159,1,1,1,1,1215
41020,-40,-1,0,159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1216
41020,-40,-1,0,159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1217
41020,-40,-1,0,159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1218
41020,-40,-1,0,159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,159,0,159,0,159,0,0,0,0,0,1219
41020,-40,-1,1,135,1,0,0,0,0,0,0,0,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,0,0,0,0,1220
41020,-40,-1,1,135,1,0,0,0,0,0,0,0,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,0,0,0,0,1221
41020,-40,-1,1,135,1,0,0,0,0,0,0,0,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,159,0,0,0,0,0,1222
41020,-40,-1,1,135,1,0,0,0,0,0,0,0,0,159,0,159,0,159,0,159,0,159,135,159,135,159,135,159,135,1,1,1,1,1223
41020,-40,0,0,135,0,1,1,1,1,0,0,0,0,159,135,159,135,159,135,159,135,159,135,159,135,159,135,159,135,1,1,1,1,1224
41020,-40,1,1,110,0,1,1,1,1,1,1,1,1,159,135,159,135,159,135,159,135,159,135,159,135,159,135,159,135,1,1,1,1,1225
41020,-40,2,0,135,0,1,1,1,1,1,1,1,1,159,135,159,135,159,135,159,135,159,135,159,135,159,135,159,135,1,1,1,1,1226
41020,-40,3,1,110,0,1,1,1,1,1,1,1,1,159,135,159,135,159,135,159,135,159,135,159,135,159,135,159,135,1,1,1,1,1227
41020,-40,4,0,135,0,1,1,1,1,1,1,1,1,159,135,159,135,159,135,159,135,159,135,159,135,159,135,159,135,1,1,1,1,1228
41020,-40,5,1,110,0,1,1,1,1,1,1,1,1,159,135,159,135,159,135,159,135,159,135,159,135,159,135,159,135,1,1,1,1,1229
41020,-40,6,0,135,0,1,1,1,1,1,1,1,1,159,135,159,135,159,135,159,135,159,135,159,135,159,135,159,135,1,1,1,1,1230
41020,-40,7,1,110,0,1,1,1,1,1,1,1,1,159,135,159,135,159,135,159,135,159,135,159,135,159,135,159,135,1,1,1,1,1231
41020,-40,8,0,135,0,1,1,1,1,1,1,1,1,159,135,159,135,159,135,159,135,159,135,159,135,159,135,159,135,1,1,1,1,1232
41020,-40,9,1,110,0,1,1,1,1,1,1,1,1,159,135,159,135,159,135,159,135,159,135,159,135,159,135,159,135,1,1,1,1,1233
41020,-40,10,0,135,0,1,1,1,1,1,1,1,1,159,135,159,135,159,135,159,135,159,135,159,135,159,135,159,135,1,1,1,1,1234
41020,-40,11,1,110,0,1,1,1,1,1,1,1,1,159,135,159,135,159,135,159,135,159,135,159,135,159,135,159,135,1,1,1,1,1235
41020,-40,12,0,135,0,1,1,1,1,1,1,1,1,159,135,159,135,159,135,159,135,159,135,159,135,159,135,159,135,1,1,1,1,1236
41020,-40,13,1,110,0,1,1,1,1,1,1,1,1,159,135,159,135,159,135,159,135,159,135,159,135,159,135,159,135,1,1,1,1,1237
41020,-40,14,0,135,0,1,1,1,1,1,1,1,1,159,135,159,135,159,135,159,135,159,135,159,135,159,135,159,135,1,1,1,1,1238
