policy,t_pos_rise,delta_r,healthy_positive_false_alarms,d01_coverage,d02_coverage,d04_coverage,d01_min_signed_headroom,d02_min_signed_headroom,d04_min_signed_headroom,effective_threshold_min,effective_threshold_max,safe_combined_criterion
A_TRACK_SOURCE,19,96,0,0/30,0/30,0/30,-95,-74,-95,19,19,0
A_TRACK_SOURCE,19,97,0,0/30,0/30,0/30,-96,-75,-96,19,19,0
A_TRACK_SOURCE,19,98,0,0/30,0/30,0/30,-97,-76,-97,19,19,0
A_TRACK_SOURCE,19,99,0,0/30,0/30,0/30,-98,-77,-98,19,19,0
A_TRACK_SOURCE,19,100,0,0/30,0/30,0/30,-99,-78,-99,19,19,0
A_TRACK_SOURCE,19,101,0,0/30,0/30,0/30,-100,-79,-100,19,19,0
A_TRACK_SOURCE,19,102,0,0/30,0/30,0/30,-101,-80,-101,19,19,0
A_TRACK_SOURCE,19,103,0,0/30,0/30,0/30,-102,-81,-102,19,19,0
A_TRACK_SOURCE,19,104,0,0/30,0/30,0/30,-103,-82,-103,19,19,0
A_TRACK_SOURCE,19,105,0,0/30,0/30,0/30,-104,-83,-104,19,19,0
A_TRACK_SOURCE,19,106,0,0/30,0/30,0/30,-105,-84,-105,19,19,0
A_TRACK_SOURCE,19,107,0,0/30,0/30,0/30,-106,-85,-106,19,19,0
A_TRACK_SOURCE,19,108,0,0/30,0/30,0/30,-107,-86,-107,19,19,0
A_TRACK_SOURCE,19,109,0,0/30,0/30,0/30,-108,-87,-108,19,19,0
A_TRACK_SOURCE,19,110,0,0/30,0/30,0/30,-109,-88,-109,19,19,0
A_TRACK_SOURCE,19,111,0,0/30,0/30,0/30,-110,-89,-110,19,19,0
A_TRACK_SOURCE,19,112,0,0/30,0/30,0/30,-111,-90,-111,19,19,0
A_TRACK_SOURCE,19,113,0,0/30,0/30,0/30,-112,-91,-112,19,19,0
A_TRACK_SOURCE,19,114,0,0/30,0/30,0/30,-113,-92,-113,19,19,0
A_TRACK_SOURCE,19,115,0,0/30,0/30,0/30,-114,-93,-114,19,19,0
A_TRACK_SOURCE,19,116,0,0/30,0/30,0/30,-115,-94,-115,19,19,0
A_TRACK_SOURCE,19,117,0,0/30,0/30,0/30,-116,-95,-116,19,19,0
A_TRACK_SOURCE,19,118,0,0/30,0/30,0/30,-117,-96,-117,19,19,0
A_TRACK_SOURCE,19,119,0,0/30,0/30,0/30,-118,-97,-118,19,19,0
A_TRACK_SOURCE,19,120,0,0/30,0/30,0/30,-119,-98,-119,19,19,0
A_TRACK_SOURCE,19,121,0,0/30,0/30,0/30,-120,-99,-120,19,19,0
A_TRACK_SOURCE,19,122,0,0/30,0/30,0/30,-121,-100,-121,19,19,0
A_TRACK_SOURCE,19,123,0,0/30,0/30,0/30,-122,-101,-122,19,19,0
A_TRACK_SOURCE,19,124,0,0/30,0/30,0/30,-123,-102,-123,19,19,0
A_TRACK_SOURCE,19,125,0,0/30,0/30,0/30,-124,-103,-124,19,19,0
A_TRACK_SOURCE,19,126,0,0/30,0/30,0/30,-125,-104,-125,19,19,0
A_TRACK_SOURCE,19,127,0,0/30,0/30,0/30,-126,-105,-126,19,19,0
A_TRACK_SOURCE,19,128,0,0/30,0/30,0/30,-127,-106,-127,19,19,0
A_TRACK_SOURCE,19,129,0,0/30,0/30,0/30,-128,-107,-128,19,19,0
A_TRACK_SOURCE,19,130,0,0/30,0/30,0/30,-129,-108,-129,19,19,0
A_TRACK_SOURCE,19,131,0,0/30,0/30,0/30,-130,-109,-130,19,19,0
A_TRACK_SOURCE,19,132,0,0/30,0/30,0/30,-131,-110,-131,19,19,0
A_TRACK_SOURCE,19,133,0,0/30,0/30,0/30,-132,-111,-132,19,19,0
A_TRACK_SOURCE,19,134,0,0/30,0/30,0/30,-133,-112,-133,19,19,0
A_TRACK_SOURCE,19,135,0,0/30,0/30,0/30,-134,-113,-134,19,19,0
A_TRACK_SOURCE,19,136,0,0/30,0/30,0/30,-135,-114,-135,19,19,0
A_TRACK_SOURCE,19,137,0,0/30,0/30,0/30,-136,-115,-136,19,19,0
A_TRACK_SOURCE,19,138,0,0/30,0/30,0/30,-137,-116,-137,19,19,0
A_TRACK_SOURCE,19,139,0,0/30,0/30,0/30,-138,-117,-138,19,19,0
A_TRACK_SOURCE,19,140,0,0/30,0/30,0/30,-139,-118,-139,19,19,0
A_TRACK_SOURCE,19,141,0,0/30,0/30,0/30,-140,-119,-140,19,19,0
A_TRACK_SOURCE,19,142,0,0/30,0/30,0/30,-141,-120,-141,19,19,0
A_TRACK_SOURCE,19,143,0,0/30,0/30,0/30,-142,-121,-142,19,19,0
A_TRACK_SOURCE,19,144,0,0/30,0/30,0/30,-143,-122,-143,19,19,0
A_TRACK_SOURCE,19,145,0,0/30,0/30,0/30,-144,-123,-144,19,19,0
A_TRACK_SOURCE,19,146,0,0/30,0/30,0/30,-145,-124,-145,19,19,0
A_TRACK_SOURCE,19,147,0,0/30,0/30,0/30,-146,-125,-146,19,19,0
A_TRACK_SOURCE,19,148,0,0/30,0/30,0/30,-147,-126,-147,19,19,0
A_TRACK_SOURCE,19,149,0,0/30,0/30,0/30,-148,-127,-148,19,19,0
A_TRACK_SOURCE,19,150,0,0/30,0/30,0/30,-149,-128,-149,19,19,0
A_TRACK_SOURCE,19,151,0,0/30,0/30,0/30,-150,-129,-150,19,19,0
A_TRACK_SOURCE,19,152,0,0/30,0/30,0/30,-151,-130,-151,19,19,0
A_TRACK_SOURCE,19,153,0,0/30,0/30,0/30,-152,-131,-152,19,19,0
A_TRACK_SOURCE,19,154,0,0/30,0/30,0/30,-153,-132,-153,19,19,0
A_TRACK_SOURCE,19,155,0,0/30,0/30,0/30,-154,-133,-154,19,19,0
A_TRACK_SOURCE,19,156,0,0/30,0/30,0/30,-155,-134,-155,19,19,0
A_TRACK_SOURCE,19,157,0,0/30,0/30,0/30,-156,-135,-156,19,19,0
A_TRACK_SOURCE,19,158,0,0/30,0/30,0/30,-157,-136,-157,19,19,0
A_TRACK_SOURCE,19,159,0,0/30,0/30,0/30,-158,-137,-158,19,19,0
A_TRACK_SOURCE,19,160,0,0/30,0/30,0/30,-159,-138,-159,19,19,0
A_TRACK_SOURCE,19,161,0,0/30,0/30,0/30,-160,-139,-160,19,19,0
A_TRACK_SOURCE,19,162,0,0/30,0/30,0/30,-161,-140,-161,19,19,0
A_TRACK_SOURCE,19,163,0,0/30,0/30,0/30,-162,-141,-162,19,19,0
A_TRACK_SOURCE,19,164,0,0/30,0/30,0/30,-163,-142,-163,19,19,0
A_TRACK_SOURCE,19,165,0,0/30,0/30,0/30,-164,-143,-164,19,19,0
A_TRACK_SOURCE,19,166,0,0/30,0/30,0/30,-165,-144,-165,19,19,0
A_TRACK_SOURCE,19,167,0,0/30,0/30,0/30,-166,-145,-166,19,19,0
A_TRACK_SOURCE,19,168,0,0/30,0/30,0/30,-167,-146,-167,19,19,0
A_TRACK_SOURCE,19,169,0,0/30,0/30,0/30,-168,-147,-168,19,19,0
A_TRACK_SOURCE,19,170,0,0/30,0/30,0/30,-169,-148,-169,19,19,0
A_TRACK_SOURCE,19,171,0,0/30,0/30,0/30,-170,-149,-170,19,19,0
A_TRACK_SOURCE,19,172,0,0/30,0/30,0/30,-171,-150,-171,19,19,0
A_TRACK_SOURCE,19,173,0,0/30,0/30,0/30,-172,-151,-172,19,19,0
A_TRACK_SOURCE,19,174,0,0/30,0/30,0/30,-173,-152,-173,19,19,0
A_TRACK_SOURCE,19,175,0,0/30,0/30,0/30,-174,-153,-174,19,19,0
A_TRACK_SOURCE,19,176,0,0/30,0/30,0/30,-175,-154,-175,19,19,0
A_TRACK_SOURCE,19,177,0,0/30,0/30,0/30,-176,-155,-176,19,19,0
A_TRACK_SOURCE,19,178,0,0/30,0/30,0/30,-177,-156,-177,19,19,0
A_TRACK_SOURCE,19,179,0,0/30,0/30,0/30,-178,-157,-178,19,19,0
A_TRACK_SOURCE,19,180,0,0/30,0/30,0/30,-179,-158,-179,19,19,0
A_TRACK_SOURCE,19,181,0,0/30,0/30,0/30,-180,-159,-180,19,19,0
A_TRACK_SOURCE,19,182,0,0/30,0/30,0/30,-181,-160,-181,19,19,0
A_TRACK_SOURCE,19,183,0,0/30,0/30,0/30,-182,-161,-182,19,19,0
A_TRACK_SOURCE,19,184,0,0/30,0/30,0/30,-183,-162,-183,19,19,0
A_TRACK_SOURCE,19,185,0,0/30,0/30,0/30,-184,-163,-184,19,19,0
A_TRACK_SOURCE,19,186,0,0/30,0/30,0/30,-185,-164,-185,19,19,0
A_TRACK_SOURCE,19,187,0,0/30,0/30,0/30,-186,-165,-186,19,19,0
A_TRACK_SOURCE,19,188,0,0/30,0/30,0/30,-187,-166,-187,19,19,0
A_TRACK_SOURCE,19,189,0,0/30,0/30,0/30,-188,-167,-188,19,19,0
A_TRACK_SOURCE,19,190,0,0/30,0/30,0/30,-189,-168,-189,19,19,0
A_TRACK_SOURCE,19,191,0,0/30,0/30,0/30,-190,-169,-190,19,19,0
A_TRACK_SOURCE,19,192,0,0/30,0/30,0/30,-191,-170,-191,19,19,0
A_TRACK_SOURCE,19,193,0,0/30,0/30,0/30,-192,-171,-192,19,19,0
A_TRACK_SOURCE,19,194,0,0/30,0/30,0/30,-193,-172,-193,19,19,0
A_TRACK_SOURCE,19,195,0,0/30,0/30,0/30,-194,-173,-194,19,19,0
A_TRACK_SOURCE,19,196,0,0/30,0/30,0/30,-195,-174,-195,19,19,0
A_TRACK_SOURCE,19,197,0,0/30,0/30,0/30,-196,-175,-196,19,19,0
A_TRACK_SOURCE,19,198,0,0/30,0/30,0/30,-197,-176,-197,19,19,0
A_TRACK_SOURCE,19,199,0,0/30,0/30,0/30,-198,-177,-198,19,19,0
A_TRACK_SOURCE,19,200,0,0/30,0/30,0/30,-199,-178,-199,19,19,0
B_STARTUP_ANCHOR_SOURCE,18,-153,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-152,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-151,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-150,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-149,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-148,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-147,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-146,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-145,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-144,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-143,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-142,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-141,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-140,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-139,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-138,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-137,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-136,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-135,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-134,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-133,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-132,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-131,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-130,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-129,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-128,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-127,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-126,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-125,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-124,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-123,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-122,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-121,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-120,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-119,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-118,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-117,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-116,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-115,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-114,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-113,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-112,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-111,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-110,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-109,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-108,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-107,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-106,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-105,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-104,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-103,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-102,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-101,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-100,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-99,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-98,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-97,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-96,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-95,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-94,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-93,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-92,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-91,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-90,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-89,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-88,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-87,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-86,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-85,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-84,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-83,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-82,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-81,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-80,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-79,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-78,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-77,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-76,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-75,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-74,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-73,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-72,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-71,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-70,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-69,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-68,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-67,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-66,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-65,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-64,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-63,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-62,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-61,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-60,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-59,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-58,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-57,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-56,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-55,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-54,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-53,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-52,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-51,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-50,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-49,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-48,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-47,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-46,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-45,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-44,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-43,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-42,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-41,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-40,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-39,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-38,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-37,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-36,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-35,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-34,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-33,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-32,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-31,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-30,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-29,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-28,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-27,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-26,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-25,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-24,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-23,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-22,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-21,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-20,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-19,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-18,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-17,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-16,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-15,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-14,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-13,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-12,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-11,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-10,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-9,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-8,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-7,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-6,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-5,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-4,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-3,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-2,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,-1,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,0,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,1,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,2,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,3,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,4,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,5,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,6,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,7,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,8,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,9,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,10,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,11,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,12,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,13,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,14,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,15,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,16,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,17,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,18,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,19,0,30/30,30/30,30/30,2,23,2,18,18,1
B_STARTUP_ANCHOR_SOURCE,18,20,0,30/30,30/30,30/30,2,23,2,18,18,1
