dataset,seed,polarity,m_ff,m_ref,arch0_margin,signed_e,abs_e,expected_arch0_alarm,expected_sign0_t18_alarm,expected_sign0_t19_alarm,source_artifact,source_sha256
healthy_signed_rise,41010,RISE,182,182,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41010,RISE,182,182,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41010,RISE,182,182,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41010,RISE,182,182,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41010,RISE,182,182,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41010,RISE,182,182,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41010,RISE,182,182,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41010,RISE,182,182,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41010,RISE,182,182,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41010,RISE,182,182,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41011,RISE,182,176,22,6,6,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41011,RISE,182,176,22,6,6,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41011,RISE,182,176,22,6,6,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41011,RISE,159,176,22,-17,17,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41011,RISE,159,176,22,-17,17,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41011,RISE,182,176,22,6,6,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41011,RISE,159,176,22,-17,17,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41011,RISE,159,176,22,-17,17,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41011,RISE,159,176,22,-17,17,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41011,RISE,159,176,22,-17,17,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41011,RISE,159,176,22,-17,17,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41011,RISE,182,176,22,6,6,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41012,RISE,204,204,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41012,RISE,204,204,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41012,RISE,204,204,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41012,RISE,204,204,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41012,RISE,204,204,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41012,RISE,204,204,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41012,RISE,182,204,22,-22,22,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41012,RISE,204,204,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41012,RISE,204,204,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41012,RISE,204,204,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41012,RISE,182,204,22,-22,22,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41012,RISE,204,204,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41013,RISE,245,235,22,10,10,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41013,RISE,225,235,22,-10,10,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41013,RISE,245,235,22,10,10,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41013,RISE,225,235,22,-10,10,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41013,RISE,225,235,22,-10,10,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41013,RISE,245,235,22,10,10,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41013,RISE,225,235,22,-10,10,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41013,RISE,225,235,22,-10,10,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41013,RISE,225,235,22,-10,10,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41013,RISE,225,235,22,-10,10,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41013,RISE,225,235,22,-10,10,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41013,RISE,245,235,22,10,10,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41014,RISE,182,182,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41014,RISE,182,182,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41014,RISE,182,182,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41014,RISE,182,182,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41014,RISE,182,182,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41014,RISE,182,182,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41014,RISE,182,182,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41014,RISE,182,182,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41014,RISE,182,182,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41014,RISE,182,182,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41014,RISE,182,182,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41014,RISE,182,182,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41015,RISE,204,204,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41015,RISE,204,204,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41015,RISE,204,204,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41015,RISE,204,204,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41015,RISE,204,204,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41015,RISE,204,204,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41015,RISE,204,204,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41015,RISE,204,204,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41015,RISE,204,204,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41015,RISE,204,204,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41015,RISE,204,204,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41015,RISE,204,204,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41016,RISE,182,182,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41016,RISE,182,182,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41016,RISE,182,182,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41016,RISE,182,182,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41016,RISE,182,182,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41016,RISE,182,182,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
healthy_signed_rise,41016,RISE,182,182,22,0,0,0,0,0,/home/zhupl25/chiplet_side_channel/chiplet_gds_data/power_macro/delay_chain/ftc/analysis/b_fe_frontend/arch1_signed_error_separability_audit/ARCH1_SIGNED_ERROR_PER_SAMPLE.csv,cb659cdf09c65219e76d90376ac58e9cd2b2da57d8667241d69a03ae86fdca3f
