episode_id,condition,probe_index,node,rise50_s,fall50_s,quiet_max_v,quiet_min_v,valid,reason
E28,pred9_arm_0p0ns_pad_0p0ns,57,bclk,5.951448443e-07,5.959291652e-07,0.821307871,-0.007640493314,1,
E28,pred9_arm_0p0ns_pad_0p0ns,57,nd,5.950819343e-07,5.943060435e-07,0.8262782083,-0.03247439068,1,
E28,pred9_arm_0p0ns_pad_0p0ns,57,nm,5.951176392e-07,5.943276175e-07,0.8239264379,-0.03068488078,1,
E28,pred9_arm_0p0ns_pad_0p0ns,57,m,5.943758264e-07,5.959723438e-07,0.873595017,-0.02693647863,1,
E28,pred9_arm_0p0ns_pad_0p0ns,57,s,5.954151477e-07,5.95972274e-07,0.8219515936,-0.02270785616,1,
E28,pred9_arm_0p0ns_pad_0p0ns,57,ns,5.960032473e-07,5.954836723e-07,0.8151531493,-0.001482908242,1,
E29,pred7_arm_0p0ns_pad_0p0ns_pre,58,nclk,6.086612046e-07,6.078788312e-07,0.8138452933,-0.01345436968,1,
E29,pred7_arm_0p0ns_pad_0p0ns_pre,58,bclk,6.079136036e-07,6.086973215e-07,0.832136775,-0.0326274452,1,
E29,pred7_arm_0p0ns_pad_0p0ns_pre,58,nd,6.079167805e-07,6.07145614e-07,0.8264274633,-0.05313517315,1,
E29,pred7_arm_0p0ns_pad_0p0ns_pre,58,nm,6.087253523e-07,6.071671618e-07,0.8233159316,-0.02549426921,1,
E29,pred7_arm_0p0ns_pad_0p0ns_pre,58,m,6.072155664e-07,6.087629016e-07,0.809326933,-0.02698455032,1,
E29,pred7_arm_0p0ns_pad_0p0ns_pre,58,s,6.079394177e-07,6.088137282e-07,0.8275199743,-0.0265034455,1,
E29,pred7_arm_0p0ns_pad_0p0ns_pre,58,ns,6.088455623e-07,6.079838095e-07,0.8324514051,-0.00138332037,1,
E29,pred7_arm_0p0ns_pad_0p0ns,59,nclk,6.159453367e-07,6.151623249e-07,0.8138826331,-0.01413153531,1,
E29,pred7_arm_0p0ns_pad_0p0ns,59,bclk,6.151952343e-07,6.159797872e-07,0.8205839902,-0.007584762458,1,
E29,pred7_arm_0p0ns_pad_0p0ns,59,nd,6.151319099e-07,6.143566057e-07,0.8263447892,-0.03234948528,1,
E29,pred7_arm_0p0ns_pad_0p0ns,59,nm,6.151675081e-07,6.143781325e-07,0.823849357,-0.03150766596,1,
E29,pred7_arm_0p0ns_pad_0p0ns,59,m,6.144263535e-07,6.16022457e-07,0.8804796677,-0.02738966992,1,
E29,pred7_arm_0p0ns_pad_0p0ns,59,s,6.155517522e-07,6.160221518e-07,0.8217607328,-0.02229004553,1,
E29,pred7_arm_0p0ns_pad_0p0ns,59,ns,6.160532531e-07,6.156236234e-07,0.8147866607,-0.001509084071,1,
