driver_cell,driver_size_tier,driver_total_width_m,stage,candidate_id,medium_code,fine_code,K,vdd_v,control_value,D_rise_ps,D_fall_ps,output_rise_time_ps,output_fall_time_ps,output_logic_high,output_logic_low,unexpected_transition_count,valid,scenario
BUF_X1M_A9TL40,1,9.849999999999999e-07,phase2_fine8,NOR2_X4A_A9TL40__signal_A,8,1,8,1.1,0,352.7864459999999,349.1731929999999,113.03981300000007,61.904330000000435,1.1000011943,8.970570301e-07,0,True,scenarios/phase2_fine8__m08__k08__f01__v1p10__ea6197fa38f62f156389
BUF_X1M_A9TL40,1,9.849999999999999e-07,phase2_fine8,NOR2_X4A_A9TL40__signal_A,8,4,8,1.1,0,367.4447439999999,351.0441330000001,139.47851199999988,78.824136,1.0999929734,4.773897573e-06,0,True,scenarios/phase2_fine8__m08__k08__f04__v1p10__33d059b78f290607046c
BUF_X1M_A9TL40,1,9.849999999999999e-07,phase2_fine8,NOR2_X4A_A9TL40__signal_A,8,7,8,1.1,0,385.0188310000001,353.03124299999973,163.39524699999998,94.37542399999988,1.0999945039,3.365731699e-06,0,True,scenarios/phase2_fine8__m08__k08__f07__v1p10__720003c804467167ba3b
BUF_X1M_A9TL40,1,9.849999999999999e-07,phase2_fine8,NOR2_X4A_A9TL40__signal_A,8,8,8,1.1,0,390.80707499999994,353.7539079999999,172.6590660000001,99.94376399999994,1.0999909707,3.501301928e-06,0,True,scenarios/phase2_fine8__m08__k08__f08__v1p10__a1bc86a0fcf6bed3aa77
BUF_X1M_A9TL40,1,9.849999999999999e-07,phase2_fine8,NOR2_X4A_A9TL40__signal_A,8,0,8,0.8,0,689.481949,732.0249429999998,180.86727000000005,95.73285999999955,0.8000022884,2.220482692e-07,0,True,scenarios/phase2_fine8__m08__k08__f00__v0p80__ed436da2af9417d08800
BUF_X1M_A9TL40,1,9.849999999999999e-07,phase2_fine8,NOR2_X4A_A9TL40__signal_A,8,1,8,0.8,0,693.8474809999999,731.9639059999997,193.59818300000003,104.03897500000006,0.8000017747,2.089905435e-07,0,True,scenarios/phase2_fine8__m08__k08__f01__v0p80__b72559c23e61860f7bbf
BUF_X1M_A9TL40,1,9.849999999999999e-07,phase2_fine8,NOR2_X4A_A9TL40__signal_A,8,4,8,0.8,0,708.6394520000001,734.8460579999997,236.23768100000015,131.62992499999987,0.8000230522,1.468269236e-06,0,True,scenarios/phase2_fine8__m08__k08__f04__v0p80__f59400be29b83881be2d
BUF_X1M_A9TL40,1,9.849999999999999e-07,phase2_fine8,NOR2_X4A_A9TL40__signal_A,8,7,8,0.8,0,727.4605250000001,736.6501659999994,281.16799599999996,158.32163999999977,0.8000365412,1.621692963e-06,0,True,scenarios/phase2_fine8__m08__k08__f07__v0p80__19b6940573f70a5ff5a3
BUF_X1M_A9TL40,1,9.849999999999999e-07,phase2_fine8,NOR2_X4A_A9TL40__signal_A,8,8,8,0.8,0,733.891028,737.4277149999998,295.27188700000005,165.70906600000026,0.8000596503,1.660289012e-06,0,True,scenarios/phase2_fine8__m08__k08__f08__v0p80__1af1af0d38d59faee8d7
BUF_X1M_A9TL40,1,9.849999999999999e-07,phase2_position,NOR2_X4A_A9TL40__signal_A,0,0,8,0.95,0,105.90354000000006,97.42076499999985,127.67289999999993,67.81527800000006,0.950002184,7.79645002e-07,0,True,scenarios/phase2_position__m00__k08__f00__v0p95__4699e38446a9ef6b560a
BUF_X1M_A9TL40,1,9.849999999999999e-07,phase2_position,NOR2_X4A_A9TL40__signal_A,0,1,8,0.95,0,110.17390099999999,97.97267499999943,138.16736400000016,74.99188899999976,0.9500014322,9.13431602e-07,0,True,scenarios/phase2_position__m00__k08__f01__v0p95__e0960915d9a16897abaf
BUF_X1M_A9TL40,1,9.849999999999999e-07,phase2_position,NOR2_X4A_A9TL40__signal_A,0,8,8,0.95,0,151.2562659999999,103.13102400000001,209.29799099999997,120.01028399999966,0.9499949438,1.761392657e-06,0,True,scenarios/phase2_position__m00__k08__f08__v0p95__fa4b1db8c0084e7c3dd7
BUF_X1M_A9TL40,1,9.849999999999999e-07,phase2_position,NOR2_X4A_A9TL40__signal_A,15,0,8,0.95,0,765.692601,795.2143569999997,133.07673799999998,68.63335800000061,0.9499992168,1.591803115e-07,0,True,scenarios/phase2_position__m15__k08__f00__v0p95__dd30429bea49df207aa7
BUF_X1M_A9TL40,1,9.849999999999999e-07,phase2_position,NOR2_X4A_A9TL40__signal_A,15,1,8,0.95,0,769.734783,795.3721380000001,139.6170280000001,75.606303,0.9500011009,5.316674944e-07,0,True,scenarios/phase2_position__m15__k08__f01__v0p95__434738beb0cb10348105
BUF_X1M_A9TL40,1,9.849999999999999e-07,phase2_position,NOR2_X4A_A9TL40__signal_A,15,8,8,0.95,0,810.1290970000001,800.8513630000001,210.23964299999997,120.52874000000038,0.9499930337,3.265234608e-06,0,True,scenarios/phase2_position__m15__k08__f08__v0p95__f67207202b97926df3cc
