driver_cell,driver_size_tier,driver_total_width_m,stage,candidate_id,medium_code,fine_code,K,vdd_v,control_value,D_rise_ps,D_fall_ps,output_rise_time_ps,output_fall_time_ps,output_logic_high,output_logic_low,unexpected_transition_count,valid,scenario
BUF_X1M_A9TL40,1,9.849999999999999e-07,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,13,13,0.95,0,524.4416729999999,455.38236100000006,339.0797590000001,190.5228399999993,0.9499931396,3.223921359e-06,0,True,scenarios/phase4_final_monotonicity__m07__k13__f13__v0p95__083efceda3f655ce723d
BUF_X1M_A9TL40,1,9.849999999999999e-07,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,0,13,1.1,0,340.55644799999993,331.8327749999993,165.12218399999992,89.34107299999965,1.1000065379,-7.454188464e-07,0,True,scenarios/phase4_final_monotonicity__m07__k13__f00__v1p10__c4640def47a0955bc090
BUF_X1M_A9TL40,1,9.849999999999999e-07,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,1,13,1.1,0,344.5771549999999,332.3521989999997,173.99593999999993,94.20728200000042,1.100005995,-3.880037016e-07,0,True,scenarios/phase4_final_monotonicity__m07__k13__f01__v1p10__4143300288b05daf74b2
BUF_X1M_A9TL40,1,9.849999999999999e-07,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,3,13,1.1,0,354.8163929999999,333.99399099999994,190.87267899999998,105.85435900000067,1.1000046393,1.12133341e-06,0,True,scenarios/phase4_final_monotonicity__m07__k13__f03__v1p10__9a59a4e95c2bccb9c303
BUF_X1M_A9TL40,1,9.849999999999999e-07,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,6,13,1.1,0,371.543052,336.8530169999995,215.02786599999988,121.63285300000024,1.1000008249,3.652695102e-07,0,True,scenarios/phase4_final_monotonicity__m07__k13__f06__v1p10__c99e493b087dbfffc2a2
BUF_X1M_A9TL40,1,9.849999999999999e-07,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,10,13,1.1,0,394.60258200000004,340.4516809999998,250.95142399999995,142.81552300000007,1.0999965516,7.899569706e-08,0,True,scenarios/phase4_final_monotonicity__m07__k13__f10__v1p10__6dcacd7fad2cdb418452
BUF_X1M_A9TL40,1,9.849999999999999e-07,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,12,13,1.1,0,407.6796309999999,341.03676199999984,266.07675800000015,153.24759899999998,1.0999941489,1.273634431e-06,0,True,scenarios/phase4_final_monotonicity__m07__k13__f12__v1p10__375b2c3386bc3ae266f4
BUF_X1M_A9TL40,1,9.849999999999999e-07,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,13,13,1.1,0,413.432763,341.8393659999998,274.8392979999999,158.41365500000074,1.0999949587,2.246125983e-06,0,True,scenarios/phase4_final_monotonicity__m07__k13__f13__v1p10__779196b2ae78fda46220
BUF_X1M_A9TL40,1,9.849999999999999e-07,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,0,13,0.8,0,667.283045,686.1177429999996,289.69704600000006,148.4220609999996,0.799978432,2.276246008e-07,0,True,scenarios/phase4_final_monotonicity__m07__k13__f00__v0p80__8b354ee18f0f38d80311
BUF_X1M_A9TL40,1,9.849999999999999e-07,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,1,13,0.8,0,671.228722,687.3694209999999,301.99729999999994,157.5379430000002,0.799981257,3.987870415e-09,0,True,scenarios/phase4_final_monotonicity__m07__k13__f01__v0p80__b0f3baa4a44f3747d41b
BUF_X1M_A9TL40,1,9.849999999999999e-07,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,3,13,0.8,0,682.785351,689.3128189999995,328.86853800000017,175.28373300000015,0.7999603204,6.886472303e-07,0,True,scenarios/phase4_final_monotonicity__m07__k13__f03__v0p80__2167c8b5251a1d72b3af
BUF_X1M_A9TL40,1,9.849999999999999e-07,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,6,13,0.8,0,701.1313379999999,692.3484680000001,372.15107300000005,201.03176699999986,0.7998880073,-4.976698827e-08,0,True,scenarios/phase4_final_monotonicity__m07__k13__f06__v0p80__e481f71a0aef629b7a90
BUF_X1M_A9TL40,1,9.849999999999999e-07,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,10,13,0.8,0,730.7422549999999,696.4027949999995,426.9407279999998,235.00384499999979,0.7997898346,1.891032538e-06,0,True,scenarios/phase4_final_monotonicity__m07__k13__f10__v0p80__e698ec548b4f24e2a99e
BUF_X1M_A9TL40,1,9.849999999999999e-07,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,12,13,0.8,0,747.1644150000001,697.7231289999995,454.71088899999984,251.99286799999996,0.7996132746,3.423643779e-06,0,True,scenarios/phase4_final_monotonicity__m07__k13__f12__v0p80__2739b075bb3293877237
BUF_X1M_A9TL40,1,9.849999999999999e-07,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,13,13,0.8,0,756.2132750000001,698.8330719999999,466.97678899999977,260.07964299999986,0.799499523,1.372464942e-06,0,True,scenarios/phase4_final_monotonicity__m07__k13__f13__v0p80__38d96abc11b37b3726cd
