driver_cell,driver_size_tier,driver_total_width_m,stage,candidate_id,medium_code,fine_code,K,vdd_v,control_value,D_rise_ps,D_fall_ps,output_rise_time_ps,output_fall_time_ps,output_logic_high,output_logic_low,unexpected_transition_count,valid,scenario
BUF_X0P8M_A9TL40,0P8,8.699999999999999e-07,phase5_coupled_coverage,NOR2_X4A_A9TL40__signal_A,0,10,10,0.95,0,201.65749299999993,120.83255599999953,304.83927099999994,171.55562099999943,0.9499949334,1.659212242e-06,0,True,scenarios/phase5_coupled_coverage__m00__k10__f10__v0p95__557111c0bf586d131e43
BUF_X0P8M_A9TL40,0P8,8.699999999999999e-07,phase5_coupled_coverage,NOR2_X4A_A9TL40__signal_A,1,0,10,0.95,0,172.55977299999992,157.81962699999994,185.2983599999999,96.473483,0.9500055775,-2.214913958e-07,0,True,scenarios/phase5_coupled_coverage__m01__k10__f00__v0p95__24d3003e4a43f2c5c0b3
BUF_X0P8M_A9TL40,0P8,8.699999999999999e-07,phase5_coupled_coverage,NOR2_X4A_A9TL40__signal_A,7,0,10,0.95,0,436.15708800000004,436.401947,197.40696100000008,99.18382799999966,0.9500053498,8.916749001e-07,0,True,scenarios/phase5_coupled_coverage__m07__k10__f00__v0p95__aba7f0a2a72101a2a960
BUF_X0P8M_A9TL40,0P8,8.699999999999999e-07,phase5_coupled_coverage,NOR2_X4A_A9TL40__signal_A,7,10,10,0.95,0,508.222987,446.39533500000005,304.30164299999996,173.0662690000001,0.949995765,1.182948938e-06,0,True,scenarios/phase5_coupled_coverage__m07__k10__f10__v0p95__b9035afc3450c4074620
BUF_X0P8M_A9TL40,0P8,8.699999999999999e-07,phase5_coupled_coverage,NOR2_X4A_A9TL40__signal_A,8,0,10,0.95,0,479.933473,482.9518539999994,187.83861400000004,98.98574699999973,0.9500034584,-3.015702244e-07,0,True,scenarios/phase5_coupled_coverage__m08__k10__f00__v0p95__81d437546ec7777dab38
BUF_X0P8M_A9TL40,0P8,8.699999999999999e-07,phase5_coupled_coverage,NOR2_X4A_A9TL40__signal_A,15,0,10,0.95,0,788.7133889999999,809.2019649999996,195.52984900000007,99.6777020000002,0.9500100215,-9.808198231e-08,0,True,scenarios/phase5_coupled_coverage__m15__k10__f00__v0p95__aaf361bc86c7daf85635
BUF_X0P8M_A9TL40,0P8,8.699999999999999e-07,phase5_coupled_coverage,NOR2_X4A_A9TL40__signal_A,15,10,10,0.95,0,860.7454779999999,819.1347360000001,304.679321,172.47672699999947,0.9499746963,1.89025707e-06,0,True,scenarios/phase5_coupled_coverage__m15__k10__f10__v0p95__f125d579a37981dfb875
BUF_X0P8M_A9TL40,0P8,8.699999999999999e-07,phase5_coupled_coverage,NOR2_X4A_A9TL40__signal_A,16,0,10,0.95,0,802.291493,826.2714199999996,192.17123800000002,99.46639300000015,0.9500042914,-9.141227828e-08,0,True,scenarios/phase5_coupled_coverage__m16__k10__f00__v0p95__425572f37cb35b3301a8
BUF_X0P8M_A9TL40,0P8,8.699999999999999e-07,phase5_coupled_coverage,NOR2_X4A_A9TL40__signal_A,0,0,10,0.8,0,186.56165299999998,162.55105499999945,258.7954079999999,132.11057899999983,0.8000048805,4.003873449e-07,0,True,scenarios/phase5_coupled_coverage__m00__k10__f00__v0p80__b92e1cfa2a8cfe29a4db
BUF_X0P8M_A9TL40,0P8,8.699999999999999e-07,phase5_coupled_coverage,NOR2_X4A_A9TL40__signal_A,0,10,10,0.8,0,266.056754,171.73164300000008,425.481039,233.9502439999996,0.7999956959,1.383318051e-06,0,True,scenarios/phase5_coupled_coverage__m00__k10__f10__v0p80__b88f936ee57600cdfc6c
BUF_X0P8M_A9TL40,0P8,8.699999999999999e-07,phase5_coupled_coverage,NOR2_X4A_A9TL40__signal_A,1,0,10,0.8,0,253.25184700000005,235.97432899999987,258.78558600000014,132.13532200000006,0.8000047046,2.841019032e-07,0,True,scenarios/phase5_coupled_coverage__m01__k10__f00__v0p80__a8beea6edc09a14f3bda
BUF_X0P8M_A9TL40,0P8,8.699999999999999e-07,phase5_coupled_coverage,NOR2_X4A_A9TL40__signal_A,7,0,10,0.8,0,655.955084,676.2612260000001,266.31844700000005,134.0462830000004,0.7999866661,-4.15608167e-07,0,True,scenarios/phase5_coupled_coverage__m07__k10__f00__v0p80__718ebed631190deeb546
BUF_X0P8M_A9TL40,0P8,8.699999999999999e-07,phase5_coupled_coverage,NOR2_X4A_A9TL40__signal_A,7,10,10,0.8,0,733.369012,687.7030139999994,424.92972999999995,234.48363600000053,0.7998156051,1.676405654e-06,0,True,scenarios/phase5_coupled_coverage__m07__k10__f10__v0p80__5cbbf6e00c8e3db8f0fb
BUF_X0P8M_A9TL40,0P8,8.699999999999999e-07,phase5_coupled_coverage,NOR2_X4A_A9TL40__signal_A,8,0,10,0.8,0,721.11201,750.3596209999996,264.2203110000002,134.76958400000032,0.7999975774,1.842383928e-07,0,True,scenarios/phase5_coupled_coverage__m08__k10__f00__v0p80__a857e962c8a5d1c6f2a6
BUF_X0P8M_A9TL40,0P8,8.699999999999999e-07,phase5_coupled_coverage,NOR2_X4A_A9TL40__signal_A,15,0,10,0.8,0,1191.35172,1264.2586159999994,265.2538679999999,133.0824840000002,0.7864374808,8.805918802e-05,0,True,scenarios/phase5_coupled_coverage__m15__k10__f00__v0p80__6ce9e1c7ad368d64b3b2
BUF_X0P8M_A9TL40,0P8,8.699999999999999e-07,phase5_coupled_coverage,NOR2_X4A_A9TL40__signal_A,15,10,10,0.8,0,1268.9271790000003,1273.9733559999993,431.8217139999996,234.4457310000001,0.6856528515,0.0241139336,0,False,scenarios/phase5_coupled_coverage__m15__k10__f10__v0p80__a81279801ebf8172ac0c
BUF_X0P8M_A9TL40,0P8,8.699999999999999e-07,phase5_coupled_coverage,NOR2_X4A_A9TL40__signal_A,16,0,10,0.8,0,1211.74752,1291.8784499999995,267.9366099999998,134.11925499999964,0.7819839243,0.0005541590451,0,True,scenarios/phase5_coupled_coverage__m16__k10__f00__v0p80__665a95ce965ae598f95a
