driver_cell,driver_size_tier,driver_total_width_m,stage,candidate_id,medium_code,fine_code,K,vdd_v,control_value,D_rise_ps,D_fall_ps,output_rise_time_ps,output_fall_time_ps,output_logic_high,output_logic_low,unexpected_transition_count,valid,scenario
BUF_X1P4M_A9TL40,1P4,1.32e-06,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,15,21,0.95,0,517.388739,462.20203599999974,329.709302,183.48001200000002,0.9499986253,2.268769696e-06,0,True,scenarios/phase4_final_monotonicity__m07__k21__f15__v0p95__a161a5e1d84bbefe63f7
BUF_X1P4M_A9TL40,1P4,1.32e-06,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,16,21,0.95,0,522.2716519999999,462.90941899999933,339.42370999999986,187.60656999999975,0.9499980828,7.022331921e-07,0,True,scenarios/phase4_final_monotonicity__m07__k21__f16__v0p95__9f834a9750af7add50e9
BUF_X1P4M_A9TL40,1P4,1.32e-06,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,17,21,0.95,0,527.1886900000001,463.61856599999993,345.08492299999983,191.7820639999998,0.9499963764,2.358036297e-07,0,True,scenarios/phase4_final_monotonicity__m07__k21__f17__v0p95__f348896802e669f0963a
BUF_X1P4M_A9TL40,1P4,1.32e-06,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,18,21,0.95,0,532.140678,463.9339919999993,351.40501999999987,196.07002899999992,0.949995332,1.35859086e-06,0,True,scenarios/phase4_final_monotonicity__m07__k21__f18__v0p95__2f3433a1d3ff05619a8a
BUF_X1P4M_A9TL40,1P4,1.32e-06,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,19,21,0.95,0,536.9624819999999,464.4209389999994,360.04934699999995,200.46849700000013,0.9499959925,4.502231125e-06,0,True,scenarios/phase4_final_monotonicity__m07__k21__f19__v0p95__270183da620a77c8c971
BUF_X1P4M_A9TL40,1P4,1.32e-06,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,20,21,0.95,0,541.775165,465.98183899999987,364.79193899999996,204.72239100000036,0.9499948351,2.112966567e-06,0,True,scenarios/phase4_final_monotonicity__m07__k21__f20__v0p95__28ea25f8e5ddfbaef3b9
BUF_X1P4M_A9TL40,1P4,1.32e-06,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,21,21,0.95,0,546.563839,466.62572399999937,370.0834389999999,208.95571000000018,0.949994451,1.898207395e-06,0,True,scenarios/phase4_final_monotonicity__m07__k21__f21__v0p95__870e1f411df0d5651731
BUF_X1P4M_A9TL40,1P4,1.32e-06,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,0,21,1.1,0,349.350837,339.1798649999998,185.44332999999986,99.9410619999996,1.1000078166,-1.941543103e-06,0,True,scenarios/phase4_final_monotonicity__m07__k21__f00__v1p10__5133c8f74b88e2bfd653
BUF_X1P4M_A9TL40,1P4,1.32e-06,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,1,21,1.1,0,351.9345239999999,339.50084699999934,187.27924699999994,101.55037100000027,1.1000082199,-2.12785352e-06,0,True,scenarios/phase4_final_monotonicity__m07__k21__f01__v1p10__407b80195e895e63ec03
BUF_X1P4M_A9TL40,1P4,1.32e-06,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,5,21,1.1,0,366.05309900000003,342.22361999999964,210.15666499999995,116.32223300000011,1.1000049718,9.830209455e-08,0,True,scenarios/phase4_final_monotonicity__m07__k21__f05__v1p10__abf5274ded2124d2fd07
BUF_X1P4M_A9TL40,1P4,1.32e-06,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,10,21,1.1,0,385.10639399999997,344.68929499999945,239.3486619999999,134.94840699999955,1.1000011824,1.094512796e-06,0,True,scenarios/phase4_final_monotonicity__m07__k21__f10__v1p10__1d5082d2a21652b21bfb
BUF_X1P4M_A9TL40,1P4,1.32e-06,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,16,21,1.1,0,409.7724140000001,349.193694,271.54580899999996,156.85422099999985,1.0999965337,1.674631155e-06,0,True,scenarios/phase4_final_monotonicity__m07__k21__f16__v1p10__ab1e50ad173092d06db0
BUF_X1P4M_A9TL40,1P4,1.32e-06,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,20,21,1.1,0,426.2810600000001,351.57693399999965,293.8355879999998,171.83362500000013,1.0999929602,3.21967691e-06,0,True,scenarios/phase4_final_monotonicity__m07__k21__f20__v1p10__00895f8cbd59be0d2f42
BUF_X1P4M_A9TL40,1P4,1.32e-06,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,21,21,1.1,0,430.4492849999999,352.09043399999956,300.86460399999993,175.25162800000075,1.0999902305,2.112813357e-06,0,True,scenarios/phase4_final_monotonicity__m07__k21__f21__v1p10__6470dbd96a5adba2a8af
BUF_X1P4M_A9TL40,1P4,1.32e-06,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,0,21,0.8,0,683.6152360000001,698.5920699999997,321.81037900000007,161.90491199999965,0.7999352355,-2.862648373e-07,0,True,scenarios/phase4_final_monotonicity__m07__k21__f00__v0p80__2aa9a757f28ae182e6d0
BUF_X1P4M_A9TL40,1P4,1.32e-06,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,1,21,0.8,0,685.5267060000001,700.3655039999993,328.21475100000004,168.00255299999986,0.8000954823,6.880694625e-07,0,True,scenarios/phase4_final_monotonicity__m07__k21__f01__v0p80__93cf577c28184302e952
BUF_X1P4M_A9TL40,1P4,1.32e-06,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,5,21,0.8,0,701.4847659999999,701.8937839999996,366.9085180000003,192.48102100000028,0.7998572504,3.85095845e-07,0,True,scenarios/phase4_final_monotonicity__m07__k21__f05__v0p80__2c5568008bef5d281919
BUF_X1P4M_A9TL40,1P4,1.32e-06,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,10,21,0.8,0,723.1838329999999,705.9026389999995,412.33776100000017,221.7820330000002,0.8001634395,6.540560603e-07,0,True,scenarios/phase4_final_monotonicity__m07__k21__f10__v0p80__dc4035017a3df8ad227b
BUF_X1P4M_A9TL40,1P4,1.32e-06,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,16,21,0.8,0,755.637337,710.2391069999998,470.93800999999985,255.73576399999968,0.7994110177,1.497335314e-06,0,True,scenarios/phase4_final_monotonicity__m07__k21__f16__v0p80__3976e9afd99aeb689816
BUF_X1P4M_A9TL40,1P4,1.32e-06,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,20,21,0.8,0,779.3438970000001,712.7482569999997,506.8941879999999,278.14603599999987,0.7988043602,8.461521263e-07,0,True,scenarios/phase4_final_monotonicity__m07__k21__f20__v0p80__64c9bb2564bf07099522
BUF_X1P4M_A9TL40,1P4,1.32e-06,phase4_final_monotonicity,NOR2_X4A_A9TL40__signal_A,7,21,21,0.8,0,785.556214,713.3278149999995,517.1732729999999,283.7811549999999,0.7986641779,8.613717256e-07,0,True,scenarios/phase4_final_monotonicity__m07__k21__f21__v0p80__ac5f8140f313b13e23f9
